sex,race,region,urban,gifted,ice_cream,earningsat25
female,Black,3,1,0,Chocolate,16000
male,Black,3,1,0,Chocolate,0
female,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Butter Pecan,3000
male,Black,3,0,0,Butter Pecan,21500
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,2000
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Strawberry,0
male,Black,3,0,0,Strawberry,0
male,Black,3,0,0,Vanilla,0
female,Black,3,0,0,Strawberry,27000
male,Black,3,1,0,Butter Pecan,20000
female,Black,3,1,0,Strawberry,27
male,Black,3,1,0,Butter Pecan,40000
male,Black,3,1,0,Vanilla,3000
male,Black,3,1,0,Butter Pecan,50000
female,Black,3,1,0,None,1500
male,Black,3,1,0,Vanilla,0
female,Black,3,1,1,Strawberry,15000
female,Black,3,1,0,Butter Pecan,12000
female,Black,3,1,0,Butter Pecan,27000
female,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Chocolate,5000
female,Black,3,1,0,Chocolate,0
female,Black,3,1,0,Butter Pecan,14000
male,Black,3,1,0,Chocolate,5000
male,Black,3,1,1,Butter Pecan,1000
female,Black,3,1,0,Chocolate,11374
female,Black,3,1,0,Vanilla,25000
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Strawberry,0
female,Black,3,2,0,Vanilla,0
male,Black,3,1,0,Vanilla,45000
male,Black,3,1,1,Strawberry,41000
female,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,0
female,Black,3,1,1,Strawberry,0
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,None,50000
female,Black,3,1,0,Chocolate,35000
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Vanilla,0
female,Black,3,1,1,Strawberry,0
female,Black,3,1,1,Vanilla,0
female,Black,3,1,0,Strawberry,0
female,Black,3,1,0,Vanilla,41000
male,Black,3,1,0,Vanilla,10000
male,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,5500
male,Black,3,1,0,Vanilla,47000
male,Black,3,1,0,Vanilla,4000
female,Black,3,1,0,Chocolate,4000
male,Black,3,1,0,Strawberry,12000
male,Black,3,1,0,Strawberry,38000
female,Black,3,1,0,Butter Pecan,12000
male,Black,3,1,0,Vanilla,24000
male,Black,3,2,1,Strawberry,23000
male,Black,3,0,0,Vanilla,12000
male,Black,3,0,0,Chocolate,0
female,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Vanilla,60000
female,Black,3,0,0,Chocolate,0
male,Black,2,1,0,Chocolate,20000
female,Black,2,1,0,None,14000
female,Black,2,1,0,Butter Pecan,0
female,Black,2,1,0,Vanilla,1500
female,Black,2,1,0,None,0
female,Black,2,1,0,Vanilla,3500
male,Black,2,1,0,Chocolate,40000
female,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Strawberry,19000
male,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Vanilla,1400
female,Black,2,1,0,Butter Pecan,0
female,Black,2,1,1,Vanilla,9800
male,Black,2,1,1,Strawberry,28000
female,Black,2,1,0,Vanilla,22000
male,Black,2,1,0,Vanilla,0
female,Black,2,2,0,Chocolate,3000
female,Black,2,1,1,Strawberry,0
female,Black,2,1,0,Butter Pecan,0
male,Black,2,1,0,Vanilla,50000
male,Black,2,1,0,Strawberry,15000
male,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Chocolate,180
male,Black,2,1,0,Vanilla,0
female,Black,2,1,1,Chocolate,25000
female,Black,2,1,0,Butter Pecan,25000
male,Black,2,1,0,Butter Pecan,240
male,Black,2,1,0,Strawberry,44000
female,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Butter Pecan,0
female,Black,2,1,0,Chocolate,500
female,Black,2,2,0,Strawberry,2500
female,Black,2,2,0,Strawberry,0
male,Black,2,0,0,Vanilla,38000
female,Black,2,1,0,Chocolate,12000
male,Black,2,1,0,Butter Pecan,3000
male,Black,2,1,0,Butter Pecan,0
male,Black,2,1,0,Butter Pecan,23000
male,Black,2,1,0,Butter Pecan,12000
female,Black,2,1,0,Vanilla,0
female,Black,2,1,0,None,26000
female,Hispanic,2,1,0,Strawberry,8000
male,Hispanic,2,1,0,Strawberry,22560
male,Hispanic,2,1,0,Chocolate,47000
female,Hispanic,2,1,0,Chocolate,10000
female,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Vanilla,23000
male,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Strawberry,50000
male,Black,2,1,0,Vanilla,12000
female,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Vanilla,30000
male,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Vanilla,0
male,Black,2,1,0,Butter Pecan,0
female,Black,2,1,0,Strawberry,24000
female,Black,2,1,0,Vanilla,12000
female,Black,2,1,0,Vanilla,38000
female,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Strawberry,11000
male,Black,2,1,0,Vanilla,41000
male,Black,2,1,0,Butter Pecan,0
female,Hispanic,2,1,0,Chocolate,25000
female,Hispanic,2,1,0,Strawberry,3500
male,Hispanic,2,1,0,Strawberry,15000
female,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Butter Pecan,3400
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Strawberry,7200
male,Black,3,1,0,Vanilla,22000
female,Black,3,1,0,Vanilla,2300
female,Black,3,1,0,Vanilla,18000
female,Black,3,1,0,Butter Pecan,23000
male,Black,3,1,0,Vanilla,20000
male,Black,3,1,0,Strawberry,35000
male,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,121993
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Strawberry,0
female,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Butter Pecan,11000
male,Black,3,1,0,Vanilla,42000
female,Black,3,1,0,Strawberry,0
female,Black,3,1,0,Butter Pecan,15000
male,Black,3,1,0,Vanilla,0
female,Black,3,1,1,Chocolate,30000
female,Black,3,1,0,Vanilla,0
female,Black,3,0,0,Chocolate,0
female,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Chocolate,20000
female,Black,3,0,0,Vanilla,7000
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Strawberry,0
male,Black,3,0,0,None,0
male,Black,3,0,0,Vanilla,8000
male,Black,3,0,0,Vanilla,47000
male,Black,3,0,0,Strawberry,0
female,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Strawberry,0
female,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,0
female,Hispanic,3,1,1,Chocolate,0
female,Hispanic,3,1,0,Strawberry,0
female,Hispanic,3,1,0,Chocolate,0
female,Hispanic,3,1,1,Chocolate,34500
female,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Vanilla,45000
male,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Strawberry,0
female,Black,3,1,0,Chocolate,0
male,Black,3,1,0,None,43000
male,Black,3,1,0,None,3000
male,Black,3,1,1,Chocolate,0
male,Black,3,1,0,Strawberry,28000
female,Black,3,1,1,Vanilla,0
female,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Strawberry,0
female,Black,3,1,0,Butter Pecan,28000
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Butter Pecan,32000
female,Black,3,1,1,Strawberry,0
female,Black,3,1,0,Vanilla,4320
female,Black,3,1,1,Butter Pecan,34000
male,Black,3,1,0,None,11000
male,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Chocolate,0
female,Black,3,1,0,Strawberry,19179
male,Black,3,1,0,Strawberry,31897
male,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Butter Pecan,22000
male,Black,3,1,0,Vanilla,20000
male,Black,3,1,0,Chocolate,24000
female,Black,3,1,0,Chocolate,0
female,Black,3,1,0,Chocolate,6000
female,Black,3,1,0,Butter Pecan,21000
female,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,28000
male,Black,3,1,0,Strawberry,24000
female,Black,3,1,0,Vanilla,0
male,Black,1,1,0,None,5760
female,Black,1,1,0,Butter Pecan,0
male,Black,1,1,0,Chocolate,0
male,Hispanic,1,1,0,Vanilla,0
male,Black,1,1,0,None,18720
male,Black,1,1,0,Butter Pecan,500
male,Black,1,1,0,Strawberry,6400
male,Black,1,1,0,Strawberry,13000
male,Black,1,1,0,Vanilla,0
male,Black,1,1,0,Strawberry,0
female,Hispanic,2,0,0,Strawberry,0
female,Black,3,0,0,Vanilla,0
female,Black,3,0,0,Butter Pecan,21000
female,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Strawberry,0
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,0
female,Black,3,0,0,Chocolate,10000
female,Black,3,0,0,None,1650
female,Black,3,0,0,Butter Pecan,13000
male,Black,3,0,0,Vanilla,16000
female,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Butter Pecan,0
male,Black,3,0,0,Vanilla,8000
female,Black,3,1,0,Chocolate,29000
male,Black,3,2,0,Vanilla,17000
male,Black,3,2,0,Vanilla,0
female,Black,3,1,0,Chocolate,0
female,Black,3,2,0,Vanilla,0
male,Black,3,1,0,Vanilla,26000
male,Black,3,1,0,Butter Pecan,15000
female,Black,3,0,0,Vanilla,0
female,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Chocolate,22000
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Butter Pecan,0
male,Black,3,0,1,Vanilla,2000
male,Black,3,2,0,Chocolate,0
female,Black,3,0,0,Vanilla,9290
female,Black,3,2,1,Chocolate,9000
female,Black,3,0,1,Strawberry,14000
female,Black,3,0,1,Chocolate,11000
female,Black,3,1,0,Vanilla,18000
female,Black,3,0,0,Butter Pecan,36000
female,Black,3,0,0,Vanilla,12000
female,Black,3,0,0,Vanilla,0
female,Black,3,0,0,Butter Pecan,21000
male,Black,3,0,0,None,0
male,Black,3,0,0,Chocolate,22000
female,Black,3,0,0,Vanilla,15000
female,Black,3,0,0,Vanilla,12000
female,Black,3,0,0,Chocolate,1000
female,Black,3,2,0,Chocolate,0
female,Black,3,2,0,Chocolate,0
female,Black,3,1,0,None,13395
female,Black,3,1,0,Strawberry,32000
female,Black,3,0,0,Vanilla,12000
male,Black,3,0,0,Chocolate,35000
male,Black,3,0,0,Vanilla,3000
female,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,32047
female,Black,3,0,0,Vanilla,18000
male,Black,3,0,0,Strawberry,0
male,Black,3,0,0,Strawberry,0
female,Black,3,0,0,Strawberry,4000
male,Black,3,0,0,Chocolate,0
male,Black,3,0,0,Chocolate,17000
male,Black,3,0,0,Chocolate,14000
female,Black,3,2,0,Chocolate,0
male,Black,3,2,0,Vanilla,25000
female,Black,3,2,0,Butter Pecan,14000
male,Black,3,2,0,Strawberry,0
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Vanilla,7000
male,Black,3,1,1,Vanilla,31000
female,Black,3,0,0,Butter Pecan,33000
male,Black,3,0,0,Chocolate,0
male,Black,3,2,0,Strawberry,22500
male,Black,3,2,0,Vanilla,10000
female,Black,3,2,0,Chocolate,11000
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Vanilla,30000
male,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Strawberry,30000
female,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Vanilla,36000
female,Black,2,1,0,Vanilla,32000
male,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Strawberry,36000
male,Black,2,1,0,Vanilla,42000
female,Black,2,1,0,Chocolate,16000
female,Black,2,1,0,Chocolate,15000
male,Hispanic,2,1,0,Butter Pecan,0
male,Black,2,1,0,Vanilla,16000
female,Black,2,1,0,Chocolate,3000
male,Black,2,1,0,Vanilla,0
female,Black,2,1,0,None,0
female,Black,2,1,0,None,0
female,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Chocolate,24020
female,Black,2,1,0,Chocolate,0
male,Black,2,1,0,Chocolate,14000
male,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Vanilla,0
female,Black,2,1,0,None,0
female,Black,2,1,1,Chocolate,0
male,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Chocolate,18000
male,Black,2,1,0,Chocolate,0
female,Black,2,1,0,Chocolate,12000
female,Black,2,1,0,Chocolate,0
female,Black,2,1,0,Vanilla,20000
female,Black,2,1,0,Strawberry,37000
female,Hispanic,4,1,0,Butter Pecan,13000
female,Black,1,1,0,Butter Pecan,1400
female,Black,1,1,0,Vanilla,19200
female,Black,1,1,1,Butter Pecan,33500
male,Hispanic,1,1,0,Vanilla,13000
male,Black,1,1,0,Chocolate,20000
female,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Vanilla,0
female,Hispanic,1,1,0,Chocolate,12000
female,Hispanic,1,1,0,Chocolate,0
female,Hispanic,1,1,0,Strawberry,10000
male,Hispanic,1,1,0,Vanilla,10000
female,Hispanic,1,1,0,Chocolate,18000
female,Black,1,1,1,Butter Pecan,0
female,Black,1,1,0,Vanilla,55000
female,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Chocolate,24000
male,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,1,Butter Pecan,0
female,Hispanic,1,1,0,Vanilla,0
male,Black,1,1,0,Chocolate,25000
male,Hispanic,1,1,0,Strawberry,0
female,Hispanic,1,1,0,Butter Pecan,0
female,Hispanic,1,1,1,Chocolate,20000
male,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Strawberry,0
female,Hispanic,1,1,0,Vanilla,0
female,Hispanic,1,1,1,Chocolate,0
female,Hispanic,1,1,0,Butter Pecan,0
female,Hispanic,1,1,0,Chocolate,0
female,Hispanic,1,1,0,None,40000
female,Hispanic,1,1,0,Vanilla,30000
female,Black,1,1,0,Vanilla,0
female,Black,1,1,0,Chocolate,42000
female,Black,1,1,0,Butter Pecan,47000
female,Black,1,1,0,Strawberry,0
female,Black,1,1,0,Chocolate,17000
female,Black,1,1,0,Vanilla,0
female,Black,1,1,0,None,0
male,Black,1,1,0,Butter Pecan,0
female,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Vanilla,0
female,Black,1,1,1,None,0
female,Black,1,1,0,Butter Pecan,0
male,Black,1,1,0,Chocolate,0
male,Hispanic,1,1,0,Chocolate,0
female,Hispanic,1,1,0,Vanilla,10000
male,Hispanic,1,1,0,Chocolate,0
female,Hispanic,1,1,0,Butter Pecan,0
female,Hispanic,1,1,0,Chocolate,12000
male,Hispanic,1,1,0,Chocolate,46000
male,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Strawberry,0
male,Hispanic,1,1,0,Vanilla,0
female,Hispanic,1,1,0,Butter Pecan,0
female,Black,1,1,1,None,28000
female,Black,1,1,0,Vanilla,21000
male,Hispanic,1,1,0,Vanilla,0
female,Hispanic,1,1,0,Strawberry,0
female,Hispanic,1,1,0,Strawberry,0
male,Black,1,1,0,Chocolate,0
female,Black,1,1,0,Vanilla,35000
female,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Vanilla,41000
male,Black,1,1,0,Chocolate,33000
male,Black,1,1,0,Strawberry,27000
male,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Strawberry,22000
male,Black,1,1,0,Strawberry,0
male,Black,1,1,0,Vanilla,0
female,Hispanic,1,1,0,Strawberry,0
male,Hispanic,1,1,0,Chocolate,37000
male,Hispanic,1,1,0,Chocolate,5000
male,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Chocolate,0
male,Hispanic,1,1,0,Chocolate,45000
male,Hispanic,1,1,0,Vanilla,51000
male,Hispanic,1,1,0,Butter Pecan,0
female,Hispanic,4,1,0,Strawberry,2500
male,Hispanic,4,1,0,Chocolate,0
male,Black,4,1,0,Chocolate,23000
male,Black,4,1,0,Chocolate,3500
female,Hispanic,4,1,0,Chocolate,22000
male,Hispanic,4,1,0,None,9000
male,Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,1,0,Strawberry,0
male,Hispanic,4,1,0,Chocolate,23000
male,Hispanic,4,1,0,Chocolate,30000
male,Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,1,0,Butter Pecan,0
female,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,None,0
male,Hispanic,4,1,0,Chocolate,24000
female,Hispanic,4,1,0,Chocolate,15000
male,Hispanic,4,1,0,None,36000
male,Hispanic,4,1,0,Strawberry,48000
male,Hispanic,4,1,0,Strawberry,0
female,Hispanic,4,1,0,Chocolate,22000
female,Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,1,0,Chocolate,16000
female,Hispanic,4,0,0,Chocolate,18000
male,Hispanic,4,0,0,Strawberry,23000
male,Hispanic,4,1,0,Vanilla,30000
female,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Strawberry,6000
male,Hispanic,4,1,1,Vanilla,40000
male,Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,0,0,Chocolate,39285
male,Hispanic,4,0,0,Vanilla,0
male,Hispanic,4,0,1,Vanilla,30000
female,Hispanic,4,0,0,Chocolate,26000
male,Hispanic,4,2,0,Chocolate,20000
male,Hispanic,4,0,0,None,38000
male,Hispanic,4,0,0,Chocolate,0
male,Hispanic,4,1,0,Vanilla,11000
male,Hispanic,4,1,0,Strawberry,0
female,Hispanic,4,1,0,Chocolate,47000
female,Hispanic,4,1,0,Strawberry,20000
female,Hispanic,4,2,0,Vanilla,1000
female,Hispanic,4,1,0,Butter Pecan,0
female,Hispanic,4,1,0,Vanilla,10000
male,Hispanic,4,1,0,Chocolate,22000
female,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Chocolate,26000
male,Hispanic,4,1,0,Chocolate,32000
female,Hispanic,4,1,0,Vanilla,0
female,Hispanic,4,1,0,Chocolate,0
female,Hispanic,4,2,0,Vanilla,0
male,Hispanic,4,1,1,Strawberry,12000
male,Hispanic,4,1,1,Butter Pecan,49000
female,Black,1,1,1,Chocolate,33500
male,Black,1,1,0,Strawberry,0
female,Black,1,1,0,Vanilla,0
female,Black,1,1,0,Strawberry,25000
female,Black,1,1,0,Vanilla,2000
male,Black,1,1,0,Vanilla,28000
male,Black,1,1,0,Strawberry,0
male,Black,1,1,0,Chocolate,0
male,Hispanic,1,1,0,Chocolate,38000
male,Hispanic,1,1,0,Chocolate,22000
female,Hispanic,1,1,0,Vanilla,25000
female,Black,1,1,0,Vanilla,0
male,Black,1,1,0,Butter Pecan,0
male,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Vanilla,0
female,Hispanic,1,1,0,Vanilla,10000
male,Hispanic,1,1,0,Vanilla,25000
female,Black,1,1,0,Butter Pecan,35000
female,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Strawberry,0
female,Hispanic,1,1,0,Chocolate,25000
male,Black,1,1,0,Vanilla,32000
female,Black,1,1,0,Vanilla,0
male,Black,1,1,0,Butter Pecan,0
female,Hispanic,1,1,0,Vanilla,20000
female,Black,3,1,0,Butter Pecan,0
male,Hispanic,3,1,0,None,30000
female,Hispanic,3,1,0,Butter Pecan,25000
male,Black,3,1,0,Vanilla,13500
female,Black,3,1,0,Butter Pecan,26000
female,Black,3,1,0,Vanilla,18000
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Chocolate,2000
female,Hispanic,3,1,0,Chocolate,36000
female,Black,3,1,1,Chocolate,30000
male,Black,3,1,1,Vanilla,20000
female,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Vanilla,31000
female,Black,3,1,1,None,38000
female,Black,3,1,0,Vanilla,20000
female,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Vanilla,3000
female,Black,3,1,0,Strawberry,10000
male,Black,3,1,0,Vanilla,20000
male,Black,3,1,0,Vanilla,20000
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,None,0
female,Black,3,0,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Butter Pecan,28000
male,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Vanilla,35000
male,Black,3,1,0,Strawberry,20000
male,Black,3,1,0,Vanilla,28000
female,Black,3,1,0,Strawberry,23000
female,Black,3,1,0,Chocolate,0
female,Black,3,1,1,Vanilla,0
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,None,25000
female,Black,3,1,0,Chocolate,33000
female,Black,3,1,0,Vanilla,10000
male,Black,3,1,0,Butter Pecan,18000
male,Black,3,2,0,Chocolate,0
male,Black,3,1,1,Vanilla,30000
female,Black,3,1,0,Butter Pecan,500
male,Black,3,1,0,Vanilla,23000
female,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Strawberry,12000
male,Black,3,1,1,Vanilla,44000
female,Black,3,1,0,Vanilla,27000
male,Black,3,1,0,Butter Pecan,19000
female,Black,3,1,1,Vanilla,32000
female,Black,3,1,1,Chocolate,0
female,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Butter Pecan,0
female,Black,3,1,0,Butter Pecan,10000
female,Black,3,1,0,Chocolate,27000
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Strawberry,1000
female,Black,2,1,0,Strawberry,0
female,Black,2,1,1,None,0
male,Black,2,1,0,Butter Pecan,0
female,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Strawberry,18000
female,Black,2,1,0,Vanilla,6000
male,Black,2,1,0,Strawberry,30000
female,Black,2,1,0,Chocolate,17280
female,Black,2,1,0,Chocolate,9600
male,Black,2,1,0,Vanilla,0
male,Hispanic,2,1,0,Chocolate,20000
female,Black,2,1,0,None,0
female,Black,2,1,0,Butter Pecan,21000
female,Black,2,1,0,Strawberry,0
male,Black,2,1,0,None,0
male,Black,2,1,0,Chocolate,0
male,Black,2,1,0,None,32000
female,Black,2,1,0,None,315
female,Black,2,1,0,Strawberry,27000
male,Black,2,1,0,Butter Pecan,0
male,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Chocolate,5000
female,Black,2,1,0,Butter Pecan,0
female,Black,2,1,0,Butter Pecan,30000
male,Black,2,1,0,Vanilla,1000
male,Black,2,1,0,Butter Pecan,0
female,Black,2,0,0,Strawberry,20000
male,Black,2,1,0,Chocolate,48000
female,Black,2,1,0,Chocolate,0
male,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Chocolate,1500
male,Black,2,1,0,Strawberry,0
female,Black,3,1,0,Butter Pecan,13807
male,Hispanic,3,0,0,Strawberry,12000
female,Hispanic,3,1,0,Vanilla,0
male,Black,3,1,0,Chocolate,50000
male,Hispanic,3,1,0,Chocolate,23000
female,Black,3,1,1,Chocolate,26000
female,Black,3,1,1,Vanilla,30000
female,Black,3,1,1,Vanilla,43000
female,Black,3,1,0,Strawberry,30000
male,Black,3,1,0,Butter Pecan,20000
male,Black,3,1,0,Chocolate,13500
male,Black,3,0,0,Butter Pecan,0
female,Black,3,1,0,Chocolate,35000
female,Black,3,1,0,Strawberry,0
female,Black,3,1,0,None,0
male,Black,3,1,0,Butter Pecan,20000
female,Black,3,1,1,Strawberry,30000
male,Black,3,1,0,None,15000
male,Black,3,1,0,Chocolate,0
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Chocolate,35000
male,Hispanic,4,1,0,Strawberry,19000
female,Hispanic,4,1,0,Strawberry,0
male,Black,4,1,0,Strawberry,0
male,Black,4,1,0,Strawberry,0
male,Black,4,1,1,Strawberry,26000
male,Black,4,1,0,Vanilla,32000
female,Black,4,1,0,Strawberry,26000
female,Black,4,1,0,Strawberry,50000
female,Black,4,1,0,Vanilla,0
male,Hispanic,4,1,0,Vanilla,0
male,Hispanic,4,1,0,Butter Pecan,0
male,Hispanic,4,1,0,Strawberry,0
female,Black,4,1,0,Butter Pecan,12000
female,Hispanic,4,1,0,Chocolate,15000
female,Hispanic,4,1,0,Strawberry,0
female,Black,1,1,0,Chocolate,38000
female,Black,1,1,0,Chocolate,0
female,Hispanic,1,1,0,Vanilla,0
female,Hispanic,1,1,0,Vanilla,36000
female,Hispanic,1,1,0,Chocolate,0
female,Black,1,1,0,Chocolate,0
male,Black,1,1,0,Chocolate,20000
female,Black,1,1,0,Vanilla,0
female,Black,1,1,0,Strawberry,0
female,Hispanic,1,1,0,Strawberry,0
male,Hispanic,1,1,0,Chocolate,0
male,Hispanic,1,1,0,Vanilla,36000
female,Black,1,1,0,Strawberry,0
female,Hispanic,1,1,0,Vanilla,0
male,Hispanic,1,1,0,Vanilla,0
male,Black,1,1,0,Vanilla,30000
male,Black,1,1,0,"",19200
female,Hispanic,1,1,0,Strawberry,0
male,Black,1,1,0,Chocolate,25000
male,Black,3,1,0,Butter Pecan,11000
female,Black,3,1,1,Butter Pecan,13226
female,Black,3,1,0,Vanilla,16000
male,Black,3,1,0,Vanilla,0
male,Black,3,1,0,Vanilla,52000
male,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Butter Pecan,30000
female,Black,3,1,0,Vanilla,33000
female,Black,3,1,0,Vanilla,0
female,Black,3,1,0,Strawberry,50000
female,Black,3,1,0,Vanilla,20000
male,Black,3,1,0,Vanilla,50000
female,Black,3,1,1,Vanilla,0
female,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Strawberry,9800
female,Black,3,1,0,Vanilla,50000
female,Black,3,1,0,Butter Pecan,19500
female,Black,3,1,0,Butter Pecan,7000
male,Hispanic,3,1,0,Strawberry,0
female,Black,3,2,0,"",10000
female,Black,3,2,1,Butter Pecan,12000
male,Black,3,1,0,Vanilla,500
female,Black,3,1,0,Vanilla,20000
male,Black,3,1,0,Strawberry,0
male,Black,3,1,0,Chocolate,0
female,Black,3,1,0,Butter Pecan,0
male,Black,3,1,0,Vanilla,2000
female,Black,3,1,0,Strawberry,0
female,Black,3,0,0,Vanilla,30000
female,Black,3,0,0,Strawberry,38000
male,Black,3,0,1,Strawberry,30000
male,Black,3,0,0,Strawberry,1800
female,Black,3,0,0,None,20286
male,Black,3,0,0,Vanilla,19000
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,None,0
female,Black,3,0,0,Vanilla,30000
male,Black,3,0,0,Butter Pecan,20800
female,Black,3,0,0,Butter Pecan,0
male,Black,3,0,0,Strawberry,22888
male,Black,3,0,0,Chocolate,14000
female,Black,3,0,0,Strawberry,0
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Chocolate,5000
female,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,14000
male,Black,3,0,0,None,1000
male,Black,3,0,0,Vanilla,17000
female,Black,3,0,0,Vanilla,1661
male,Black,3,0,0,Vanilla,0
male,Black,3,0,0,Vanilla,0
female,Black,3,0,0,Chocolate,0
